plot_id,survey_year,survey_month,survey_day,plot_radius,latitude_y,longitude_x,georef_source,georef_accuracy,coord_epsg,data_subsource,data_source,survey_method,fcover_scale,survey_purpose,geometry,admin_unit,admin_country,fire_years,bioclim_subzone,duplicated_coords,duplicated_date
BARR_026.basePlot.div.40.1.1,2021,7,22,1,71.26866,-156.65125,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.6512451171875 71.26866149902341),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_026.basePlot.div.40.3.1,2021,7,22,1,71.268745,-156.65125,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.6512451171875 71.26874542236325),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_026.basePlot.div.41.4.1,2021,7,22,1,71.26874,-156.65071,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.65071105957034 71.26873779296874),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_027.basePlot.div.31.1.1,2021,7,24,1,71.316635,-156.62106,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.62106323242188 71.31663513183592),Alaska,United States of America,,3,,"['BARR_012.basePlot.div.31.1.1', 'BARR_012.basePlot.div.32.2.1', 'BARR_012.basePlot.div.32.4.1', 'BARR_012.basePlot.div.40.1.1', 'BARR_012.basePlot.div.40.3.1', 'BARR_012.basePlot.div.41.4.1', 'BARR_027.basePlot.div.31.1.1', 'BARR_027.basePlot.div.32.2.1', 'BARR_027.basePlot.div.32.4.1', 'BARR_027.basePlot.div.40.1.1', 'BARR_027.basePlot.div.40.3.1', 'BARR_027.basePlot.div.41.4.1', 'TOOL_004.basePlot.div.32.2.1', 'TOOL_004.basePlot.div.32.4.1', 'TOOL_004.basePlot.div.41.4.1']"
BARR_027.basePlot.div.32.2.1,2021,7,24,1,71.31663,-156.62054,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.62054443359378 71.31662750244138),Alaska,United States of America,,3,,"['BARR_012.basePlot.div.31.1.1', 'BARR_012.basePlot.div.32.2.1', 'BARR_012.basePlot.div.32.4.1', 'BARR_012.basePlot.div.40.1.1', 'BARR_012.basePlot.div.40.3.1', 'BARR_012.basePlot.div.41.4.1', 'BARR_027.basePlot.div.31.1.1', 'BARR_027.basePlot.div.32.2.1', 'BARR_027.basePlot.div.32.4.1', 'BARR_027.basePlot.div.40.1.1', 'BARR_027.basePlot.div.40.3.1', 'BARR_027.basePlot.div.41.4.1', 'TOOL_004.basePlot.div.32.2.1', 'TOOL_004.basePlot.div.32.4.1', 'TOOL_004.basePlot.div.41.4.1']"
BARR_027.basePlot.div.32.4.1,2021,7,24,1,71.31671,-156.62054,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.62054443359378 71.31671142578122),Alaska,United States of America,,3,,"['BARR_012.basePlot.div.31.1.1', 'BARR_012.basePlot.div.32.2.1', 'BARR_012.basePlot.div.32.4.1', 'BARR_012.basePlot.div.40.1.1', 'BARR_012.basePlot.div.40.3.1', 'BARR_012.basePlot.div.41.4.1', 'BARR_027.basePlot.div.31.1.1', 'BARR_027.basePlot.div.32.2.1', 'BARR_027.basePlot.div.32.4.1', 'BARR_027.basePlot.div.40.1.1', 'BARR_027.basePlot.div.40.3.1', 'BARR_027.basePlot.div.41.4.1', 'TOOL_004.basePlot.div.32.2.1', 'TOOL_004.basePlot.div.32.4.1', 'TOOL_004.basePlot.div.41.4.1']"
BARR_027.basePlot.div.40.1.1,2021,7,24,1,71.31672,-156.62108,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.62107849121094 71.31671905517575),Alaska,United States of America,,3,,"['BARR_012.basePlot.div.31.1.1', 'BARR_012.basePlot.div.32.2.1', 'BARR_012.basePlot.div.32.4.1', 'BARR_012.basePlot.div.40.1.1', 'BARR_012.basePlot.div.40.3.1', 'BARR_012.basePlot.div.41.4.1', 'BARR_027.basePlot.div.31.1.1', 'BARR_027.basePlot.div.32.2.1', 'BARR_027.basePlot.div.32.4.1', 'BARR_027.basePlot.div.40.1.1', 'BARR_027.basePlot.div.40.3.1', 'BARR_027.basePlot.div.41.4.1', 'TOOL_004.basePlot.div.32.2.1', 'TOOL_004.basePlot.div.32.4.1', 'TOOL_004.basePlot.div.41.4.1']"
BARR_027.basePlot.div.40.3.1,2021,7,24,1,71.3168,-156.62106,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.62106323242188 71.3168029785156),Alaska,United States of America,,3,,"['BARR_012.basePlot.div.31.1.1', 'BARR_012.basePlot.div.32.2.1', 'BARR_012.basePlot.div.32.4.1', 'BARR_012.basePlot.div.40.1.1', 'BARR_012.basePlot.div.40.3.1', 'BARR_012.basePlot.div.41.4.1', 'BARR_027.basePlot.div.31.1.1', 'BARR_027.basePlot.div.32.2.1', 'BARR_027.basePlot.div.32.4.1', 'BARR_027.basePlot.div.40.1.1', 'BARR_027.basePlot.div.40.3.1', 'BARR_027.basePlot.div.41.4.1', 'TOOL_004.basePlot.div.32.2.1', 'TOOL_004.basePlot.div.32.4.1', 'TOOL_004.basePlot.div.41.4.1']"
BARR_027.basePlot.div.41.4.1,2021,7,24,1,71.316795,-156.62054,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.62054443359378 71.31679534912107),Alaska,United States of America,,3,,"['BARR_012.basePlot.div.31.1.1', 'BARR_012.basePlot.div.32.2.1', 'BARR_012.basePlot.div.32.4.1', 'BARR_012.basePlot.div.40.1.1', 'BARR_012.basePlot.div.40.3.1', 'BARR_012.basePlot.div.41.4.1', 'BARR_027.basePlot.div.31.1.1', 'BARR_027.basePlot.div.32.2.1', 'BARR_027.basePlot.div.32.4.1', 'BARR_027.basePlot.div.40.1.1', 'BARR_027.basePlot.div.40.3.1', 'BARR_027.basePlot.div.41.4.1', 'TOOL_004.basePlot.div.32.2.1', 'TOOL_004.basePlot.div.32.4.1', 'TOOL_004.basePlot.div.41.4.1']"
BARR_028.basePlot.div.31.1.1,2021,7,21,1,71.25003,-156.52797,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.52796936035156 71.25003051757808),Alaska,United States of America,,3,,"['BARR_008.basePlot.div.31.1.1', 'BARR_008.basePlot.div.32.2.1', 'BARR_008.basePlot.div.32.4.1', 'BARR_008.basePlot.div.40.1.1', 'BARR_008.basePlot.div.40.3.1', 'BARR_008.basePlot.div.41.4.1', 'BARR_028.basePlot.div.31.1.1', 'BARR_028.basePlot.div.32.2.1', 'BARR_028.basePlot.div.32.4.1', 'BARR_028.basePlot.div.40.1.1', 'BARR_028.basePlot.div.40.3.1', 'BARR_028.basePlot.div.41.4.1', 'BARR_032.basePlot.div.31.1.1', 'BARR_032.basePlot.div.32.2.1', 'BARR_032.basePlot.div.32.4.1', 'BARR_032.basePlot.div.40.1.1', 'BARR_032.basePlot.div.40.3.1', 'BARR_032.basePlot.div.41.4.1', 'TOOL_010.basePlot.div.31.1.1', 'TOOL_010.basePlot.div.32.2.1', 'TOOL_010.basePlot.div.32.4.1', 'TOOL_010.basePlot.div.40.1.1', 'TOOL_010.basePlot.div.40.3.1', 'TOOL_010.basePlot.div.41.4.1']"
BARR_028.basePlot.div.32.2.1,2021,7,21,1,71.25003,-156.52744,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.52743530273438 71.2500305175781),Alaska,United States of America,,3,,"['BARR_008.basePlot.div.31.1.1', 'BARR_008.basePlot.div.32.2.1', 'BARR_008.basePlot.div.32.4.1', 'BARR_008.basePlot.div.40.1.1', 'BARR_008.basePlot.div.40.3.1', 'BARR_008.basePlot.div.41.4.1', 'BARR_028.basePlot.div.31.1.1', 'BARR_028.basePlot.div.32.2.1', 'BARR_028.basePlot.div.32.4.1', 'BARR_028.basePlot.div.40.1.1', 'BARR_028.basePlot.div.40.3.1', 'BARR_028.basePlot.div.41.4.1', 'BARR_032.basePlot.div.31.1.1', 'BARR_032.basePlot.div.32.2.1', 'BARR_032.basePlot.div.32.4.1', 'BARR_032.basePlot.div.40.1.1', 'BARR_032.basePlot.div.40.3.1', 'BARR_032.basePlot.div.41.4.1', 'TOOL_010.basePlot.div.31.1.1', 'TOOL_010.basePlot.div.32.2.1', 'TOOL_010.basePlot.div.32.4.1', 'TOOL_010.basePlot.div.40.1.1', 'TOOL_010.basePlot.div.40.3.1', 'TOOL_010.basePlot.div.41.4.1']"
BARR_028.basePlot.div.32.4.1,2021,7,21,1,71.250114,-156.52742,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.52742004394534 71.25011444091794),Alaska,United States of America,,3,,"['BARR_008.basePlot.div.31.1.1', 'BARR_008.basePlot.div.32.2.1', 'BARR_008.basePlot.div.32.4.1', 'BARR_008.basePlot.div.40.1.1', 'BARR_008.basePlot.div.40.3.1', 'BARR_008.basePlot.div.41.4.1', 'BARR_028.basePlot.div.31.1.1', 'BARR_028.basePlot.div.32.2.1', 'BARR_028.basePlot.div.32.4.1', 'BARR_028.basePlot.div.40.1.1', 'BARR_028.basePlot.div.40.3.1', 'BARR_028.basePlot.div.41.4.1', 'BARR_032.basePlot.div.31.1.1', 'BARR_032.basePlot.div.32.2.1', 'BARR_032.basePlot.div.32.4.1', 'BARR_032.basePlot.div.40.1.1', 'BARR_032.basePlot.div.40.3.1', 'BARR_032.basePlot.div.41.4.1', 'TOOL_010.basePlot.div.31.1.1', 'TOOL_010.basePlot.div.32.2.1', 'TOOL_010.basePlot.div.32.4.1', 'TOOL_010.basePlot.div.40.1.1', 'TOOL_010.basePlot.div.40.3.1', 'TOOL_010.basePlot.div.41.4.1']"
BARR_028.basePlot.div.40.1.1,2021,7,21,1,71.25012,-156.52798,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.52798461914062 71.25012207031247),Alaska,United States of America,,3,,"['BARR_008.basePlot.div.31.1.1', 'BARR_008.basePlot.div.32.2.1', 'BARR_008.basePlot.div.32.4.1', 'BARR_008.basePlot.div.40.1.1', 'BARR_008.basePlot.div.40.3.1', 'BARR_008.basePlot.div.41.4.1', 'BARR_028.basePlot.div.31.1.1', 'BARR_028.basePlot.div.32.2.1', 'BARR_028.basePlot.div.32.4.1', 'BARR_028.basePlot.div.40.1.1', 'BARR_028.basePlot.div.40.3.1', 'BARR_028.basePlot.div.41.4.1', 'BARR_032.basePlot.div.31.1.1', 'BARR_032.basePlot.div.32.2.1', 'BARR_032.basePlot.div.32.4.1', 'BARR_032.basePlot.div.40.1.1', 'BARR_032.basePlot.div.40.3.1', 'BARR_032.basePlot.div.41.4.1', 'TOOL_010.basePlot.div.31.1.1', 'TOOL_010.basePlot.div.32.2.1', 'TOOL_010.basePlot.div.32.4.1', 'TOOL_010.basePlot.div.40.1.1', 'TOOL_010.basePlot.div.40.3.1', 'TOOL_010.basePlot.div.41.4.1']"
BARR_028.basePlot.div.40.3.1,2021,7,21,1,71.2502,-156.52797,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.52796936035156 71.25019836425778),Alaska,United States of America,,3,,"['BARR_008.basePlot.div.31.1.1', 'BARR_008.basePlot.div.32.2.1', 'BARR_008.basePlot.div.32.4.1', 'BARR_008.basePlot.div.40.1.1', 'BARR_008.basePlot.div.40.3.1', 'BARR_008.basePlot.div.41.4.1', 'BARR_028.basePlot.div.31.1.1', 'BARR_028.basePlot.div.32.2.1', 'BARR_028.basePlot.div.32.4.1', 'BARR_028.basePlot.div.40.1.1', 'BARR_028.basePlot.div.40.3.1', 'BARR_028.basePlot.div.41.4.1', 'BARR_032.basePlot.div.31.1.1', 'BARR_032.basePlot.div.32.2.1', 'BARR_032.basePlot.div.32.4.1', 'BARR_032.basePlot.div.40.1.1', 'BARR_032.basePlot.div.40.3.1', 'BARR_032.basePlot.div.41.4.1', 'TOOL_010.basePlot.div.31.1.1', 'TOOL_010.basePlot.div.32.2.1', 'TOOL_010.basePlot.div.32.4.1', 'TOOL_010.basePlot.div.40.1.1', 'TOOL_010.basePlot.div.40.3.1', 'TOOL_010.basePlot.div.41.4.1']"
BARR_028.basePlot.div.41.4.1,2021,7,21,1,71.2502,-156.52744,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.52743530273438 71.25019836425778),Alaska,United States of America,,3,,"['BARR_008.basePlot.div.31.1.1', 'BARR_008.basePlot.div.32.2.1', 'BARR_008.basePlot.div.32.4.1', 'BARR_008.basePlot.div.40.1.1', 'BARR_008.basePlot.div.40.3.1', 'BARR_008.basePlot.div.41.4.1', 'BARR_028.basePlot.div.31.1.1', 'BARR_028.basePlot.div.32.2.1', 'BARR_028.basePlot.div.32.4.1', 'BARR_028.basePlot.div.40.1.1', 'BARR_028.basePlot.div.40.3.1', 'BARR_028.basePlot.div.41.4.1', 'BARR_032.basePlot.div.31.1.1', 'BARR_032.basePlot.div.32.2.1', 'BARR_032.basePlot.div.32.4.1', 'BARR_032.basePlot.div.40.1.1', 'BARR_032.basePlot.div.40.3.1', 'BARR_032.basePlot.div.41.4.1', 'TOOL_010.basePlot.div.31.1.1', 'TOOL_010.basePlot.div.32.2.1', 'TOOL_010.basePlot.div.32.4.1', 'TOOL_010.basePlot.div.40.1.1', 'TOOL_010.basePlot.div.40.3.1', 'TOOL_010.basePlot.div.41.4.1']"
BARR_029.basePlot.div.31.1.1,2021,7,19,1,71.238655,-156.4215,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.42149353027344 71.23865509033202),Alaska,United States of America,,3,,"['BARR_001.basePlot.div.31.1.1', 'BARR_001.basePlot.div.32.2.1', 'BARR_001.basePlot.div.32.4.1', 'BARR_001.basePlot.div.40.1.1', 'BARR_001.basePlot.div.40.3.1', 'BARR_001.basePlot.div.41.4.1', 'BARR_017.basePlot.div.31.1.1', 'BARR_017.basePlot.div.32.2.1', 'BARR_017.basePlot.div.32.4.1', 'BARR_017.basePlot.div.40.1.1', 'BARR_017.basePlot.div.40.3.1', 'BARR_017.basePlot.div.41.4.1', 'BARR_022.basePlot.div.31.1.1', 'BARR_022.basePlot.div.32.2.1', 'BARR_022.basePlot.div.32.4.1', 'BARR_022.basePlot.div.40.1.1', 'BARR_022.basePlot.div.40.3.1', 'BARR_022.basePlot.div.41.4.1', 'BARR_029.basePlot.div.31.1.1', 'BARR_029.basePlot.div.32.2.1', 'BARR_029.basePlot.div.32.4.1', 'BARR_029.basePlot.div.40.1.1', 'BARR_029.basePlot.div.40.3.1', 'BARR_029.basePlot.div.41.4.1', 'BARR_030.basePlot.div.31.1.1', 'BARR_030.basePlot.div.32.2.1', 'BARR_030.basePlot.div.32.4.1', 'BARR_030.basePlot.div.40.1.1', 'BARR_030.basePlot.div.40.3.1', 'BARR_030.basePlot.div.41.4.1']"
BARR_029.basePlot.div.32.2.1,2021,7,19,1,71.23865,-156.42097,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.4209747314453 71.23864746093747),Alaska,United States of America,,3,,"['BARR_001.basePlot.div.31.1.1', 'BARR_001.basePlot.div.32.2.1', 'BARR_001.basePlot.div.32.4.1', 'BARR_001.basePlot.div.40.1.1', 'BARR_001.basePlot.div.40.3.1', 'BARR_001.basePlot.div.41.4.1', 'BARR_017.basePlot.div.31.1.1', 'BARR_017.basePlot.div.32.2.1', 'BARR_017.basePlot.div.32.4.1', 'BARR_017.basePlot.div.40.1.1', 'BARR_017.basePlot.div.40.3.1', 'BARR_017.basePlot.div.41.4.1', 'BARR_022.basePlot.div.31.1.1', 'BARR_022.basePlot.div.32.2.1', 'BARR_022.basePlot.div.32.4.1', 'BARR_022.basePlot.div.40.1.1', 'BARR_022.basePlot.div.40.3.1', 'BARR_022.basePlot.div.41.4.1', 'BARR_029.basePlot.div.31.1.1', 'BARR_029.basePlot.div.32.2.1', 'BARR_029.basePlot.div.32.4.1', 'BARR_029.basePlot.div.40.1.1', 'BARR_029.basePlot.div.40.3.1', 'BARR_029.basePlot.div.41.4.1', 'BARR_030.basePlot.div.31.1.1', 'BARR_030.basePlot.div.32.2.1', 'BARR_030.basePlot.div.32.4.1', 'BARR_030.basePlot.div.40.1.1', 'BARR_030.basePlot.div.40.3.1', 'BARR_030.basePlot.div.41.4.1']"
BARR_029.basePlot.div.32.4.1,2021,7,19,1,71.23873,-156.42096,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.42095947265625 71.2387313842773),Alaska,United States of America,,3,,"['BARR_001.basePlot.div.31.1.1', 'BARR_001.basePlot.div.32.2.1', 'BARR_001.basePlot.div.32.4.1', 'BARR_001.basePlot.div.40.1.1', 'BARR_001.basePlot.div.40.3.1', 'BARR_001.basePlot.div.41.4.1', 'BARR_017.basePlot.div.31.1.1', 'BARR_017.basePlot.div.32.2.1', 'BARR_017.basePlot.div.32.4.1', 'BARR_017.basePlot.div.40.1.1', 'BARR_017.basePlot.div.40.3.1', 'BARR_017.basePlot.div.41.4.1', 'BARR_022.basePlot.div.31.1.1', 'BARR_022.basePlot.div.32.2.1', 'BARR_022.basePlot.div.32.4.1', 'BARR_022.basePlot.div.40.1.1', 'BARR_022.basePlot.div.40.3.1', 'BARR_022.basePlot.div.41.4.1', 'BARR_029.basePlot.div.31.1.1', 'BARR_029.basePlot.div.32.2.1', 'BARR_029.basePlot.div.32.4.1', 'BARR_029.basePlot.div.40.1.1', 'BARR_029.basePlot.div.40.3.1', 'BARR_029.basePlot.div.41.4.1', 'BARR_030.basePlot.div.31.1.1', 'BARR_030.basePlot.div.32.2.1', 'BARR_030.basePlot.div.32.4.1', 'BARR_030.basePlot.div.40.1.1', 'BARR_030.basePlot.div.40.3.1', 'BARR_030.basePlot.div.41.4.1']"
